product_id,merchant_title,shopify_variant_title,fresh_missing_required_attrs,current_sizes,current_age_group,current_gender,suggested_sizes,suggested_age_group,suggested_gender,decision_state,selected_for_apply,decision_reasons,write_scope_if_approved,rollback_required_before_write
online:pt:BR:A15FW740-4,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",37,age group; gender; size,,,,37,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:A15FW740-5,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:A15FW740-6,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:A15FW740-7,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:A15FW740-8,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:A15FW740-9,"Tênis Maison Mihara Yasuhiro ""Keith"" OG Sole Canvas Low-top Black Preto",42,age group; gender; size,,,,42,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNT-1,Tênis New Balance 1906L Black Suede Preto,43,age group; gender; size,,,,43,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNT-2,Tênis New Balance 1906L Black Suede Preto,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNT-3,Tênis New Balance 1906L Black Suede Preto,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNT-4,Tênis New Balance 1906L Black Suede Preto,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNT-5,Tênis New Balance 1906L Black Suede Preto,37,age group; gender; size,,,,37,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNT-6,Tênis New Balance 1906L Black Suede Preto,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNT-7,Tênis New Balance 1906L Black Suede Preto,39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNT-8,Tênis New Balance 1906L Black Suede Preto,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNT-9,Tênis New Balance 1906L Black Suede Preto,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNU-1,Tênis New Balance 1906L Khaki Bege,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNU-11,Tênis New Balance 1906L Khaki Bege,44,age group; gender; size,,,,44,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNU-2,Tênis New Balance 1906L Khaki Bege,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNU-3,Tênis New Balance 1906L Khaki Bege,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNU-4,Tênis New Balance 1906L Khaki Bege,37,age group; gender; size,,,,37,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNU-5,Tênis New Balance 1906L Khaki Bege,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNU-6,Tênis New Balance 1906L Khaki Bege,39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNU-7,Tênis New Balance 1906L Khaki Bege,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNU-8,Tênis New Balance 1906L Khaki Bege,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNU-9,Tênis New Balance 1906L Khaki Bege,42,age group; gender; size,,,,42,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:u1906lbn,Tênis New Balance 1906L Preto Couro Mesh Preto,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNS-34,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNS-35,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNS-36,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNS-37,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,37,age group; gender; size,,,,37,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNS-38,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNS-39,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNS-40,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNS-41,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNS-43,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,43,age group; gender; size,,,,43,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LNS-44,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,44,age group; gender; size,,,,44,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LOC-34,Tênis New Balance 1906L Silver Metallic Black Prateado,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LOC-35,Tênis New Balance 1906L Silver Metallic Black Prateado,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LOC-36,Tênis New Balance 1906L Silver Metallic Black Prateado,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LOC-37,Tênis New Balance 1906L Silver Metallic Black Prateado,37,age group; gender; size,,,,37,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LOC-38,Tênis New Balance 1906L Silver Metallic Black Prateado,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LOC-39,Tênis New Balance 1906L Silver Metallic Black Prateado,39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LOC-40,Tênis New Balance 1906L Silver Metallic Black Prateado,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LOC-41,Tênis New Balance 1906L Silver Metallic Black Prateado,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LOC-42,Tênis New Balance 1906L Silver Metallic Black Prateado,42,age group; gender; size,,,,42,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LAE-34,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,34,age group; gender; size,,,,34,adult,male,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:U1906LAE-35,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,35,age group; gender; size,,,,35,adult,male,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
